id	name	category	taxon
NCBIGene:8359	H4C1	biolink:Gene	NCBITaxon:9606
NCBIGene:339324	ZNF260	biolink:Gene	NCBITaxon:9606
NCBIGene:102724362	SPINT1-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:57047	PLSCR2	biolink:Gene	NCBITaxon:9606
NCBIGene:256006	ANKRD31	biolink:Gene	NCBITaxon:9606
NCBIGene:10075	HUWE1	biolink:Gene	NCBITaxon:9606
NCBIGene:123706506	ICAM4-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:5157	PDGFRL	biolink:Gene	NCBITaxon:9606
NCBIGene:132671	SPATA18	biolink:Gene	NCBITaxon:9606
NCBIGene:101927697	LINC02227	biolink:Gene	NCBITaxon:9606
NCBIGene:284801	MIR663AHG	biolink:Gene	NCBITaxon:9606
NCBIGene:92211	CDHR1	biolink:Gene	NCBITaxon:9606
NCBIGene:100861513	ZMYM4-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:465541	Streptomyces sp. Mg1	biolink:OrganismTaxon	NA
NCBIGene:103689917	LINC01337	biolink:Gene	NCBITaxon:9606
NCBIGene:105375261	H2AZ2-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:7073	TIAL1	biolink:Gene	NCBITaxon:9606
NCBIGene:23385	NCSTN	biolink:Gene	NCBITaxon:9606
NCBIGene:142827	ACSM6	biolink:Gene	NCBITaxon:9606
NCBIGene:80728	ARHGAP39	biolink:Gene	NCBITaxon:9606
NCBIGene:26507	CNNM1	biolink:Gene	NCBITaxon:9606
NCBIGene:105370060	LINC02824	biolink:Gene	NCBITaxon:9606
NCBIGene:644890	MEIG1	biolink:Gene	NCBITaxon:9606
NCBIGene:388906	OGFRP1	biolink:Gene	NCBITaxon:9606
NCBITaxon:32052	Synechococcus sp. WH 8020	biolink:OrganismTaxon	NA
NCBIGene:387111	LINC00222	biolink:Gene	NCBITaxon:9606
NCBIGene:24147	FJX1	biolink:Gene	NCBITaxon:9606
NCBITaxon:41297	Sphingomonadaceae	biolink:OrganismTaxon	NA
NCBIGene:123706537	LINC02971	biolink:Gene	NCBITaxon:9606
NCBITaxon:221822	Phaeobacter inhibens	biolink:OrganismTaxon	NA
UMLS:C5589875	Nocardioides dongkuii	biolink:OrganismTaxon	NA
NCBITaxon:1813	Amycolatopsis	biolink:OrganismTaxon	NA
NCBIGene:1258	CNGB1	biolink:Gene	NCBITaxon:9606
NCBITaxon:985043	Polaribacter sejongensis	biolink:OrganismTaxon	NA
NCBIGene:80725	SRCIN1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2169400	Gemmobacter aquarius	biolink:OrganismTaxon	NA
NCBIGene:26059	ERC2	biolink:Gene	NCBITaxon:9606
NCBITaxon:2587852	Roseivivax sp. THAF30	biolink:OrganismTaxon	NA
NCBITaxon:675090	Actinomyces weissii	biolink:OrganismTaxon	NA
NCBITaxon:2871487	Streptomyces sp. A144	biolink:OrganismTaxon	NA
NCBIGene:79940	LINC00472	biolink:Gene	NCBITaxon:9606
NCBIGene:105373869	LINC01614	biolink:Gene	NCBITaxon:9606
NCBIGene:220081	ERICH6B	biolink:Gene	NCBITaxon:9606
NCBITaxon:55212	Erwinia rhapontici	biolink:OrganismTaxon	NA
NCBITaxon:2697569	Pseudarthrobacter psychrotolerans	biolink:OrganismTaxon	NA
NCBIGene:104355152	LINC01090	biolink:Gene	NCBITaxon:9606
NCBIGene:401629	FAM224B	biolink:Gene	NCBITaxon:9606
NCBITaxon:2742132	Verrucosispora sp. NA02020	biolink:OrganismTaxon	NA
NCBIGene:165545	DQX1	biolink:Gene	NCBITaxon:9606
NCBITaxon:141349	Mycobacterium lentiflavum	biolink:OrganismTaxon	NA
NCBIGene:127003	CFAP276	biolink:Gene	NCBITaxon:9606
NCBIGene:91703	ACY3	biolink:Gene	NCBITaxon:9606
NCBIGene:2134	EXTL1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2726954	Sarcina sp. JB2	biolink:OrganismTaxon	NA
NCBITaxon:446	Legionella pneumophila	biolink:OrganismTaxon	NA
NCBIGene:123624	AGBL1	biolink:Gene	NCBITaxon:9606
NCBITaxon:1794699	Thermodesulfobium acidiphilum	biolink:OrganismTaxon	NA
NCBITaxon:76731	Roseateles depolymerans	biolink:OrganismTaxon	NA
NCBIGene:56964	WDR93	biolink:Gene	NCBITaxon:9606
NCBITaxon:2913616	Prevotella sp. E13-17	biolink:OrganismTaxon	NA
NCBIGene:101929694	LINC02042	biolink:Gene	NCBITaxon:9606
NCBIGene:9127	P2RX6	biolink:Gene	NCBITaxon:9606
NCBIGene:53353	LRP1B	biolink:Gene	NCBITaxon:9606
NCBITaxon:1079	Blastochloris viridis	biolink:OrganismTaxon	NA
NCBIGene:149699	GTSF1L	biolink:Gene	NCBITaxon:9606
NCBIGene:55237	VRTN	biolink:Gene	NCBITaxon:9606
NCBITaxon:1507512	Romboutsia hominis	biolink:OrganismTaxon	NA
NCBITaxon:2108470	Plantactinospora sp. BC1	biolink:OrganismTaxon	NA
UniProtKB:P01593	KVD33_HUMAN Immunoglobulin kappa variable 1D-33 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:155051	CRYGN	biolink:Gene	NCBITaxon:9606
NCBIGene:2070	EYA4	biolink:Gene	NCBITaxon:9606
NCBITaxon:2806551	Polaribacter sp. Q13	biolink:OrganismTaxon	NA
NCBIGene:9955	HS3ST3A1	biolink:Gene	NCBITaxon:9606
NCBIGene:400746	NCMAP	biolink:Gene	NCBITaxon:9606
NCBITaxon:1071382	Kazachstania africana CBS 2517	biolink:OrganismTaxon	NA
UMLS:C5460128	Chromobacterium paludis	biolink:OrganismTaxon	NA
NCBIGene:28668	TRAV15	biolink:Gene	NCBITaxon:9606
NCBITaxon:2714939	Nocardioides sp. HDW12B	biolink:OrganismTaxon	NA
NCBIGene:441376	AARD	biolink:Gene	NCBITaxon:9606
NCBIGene:79908	BTNL8	biolink:Gene	NCBITaxon:9606
NCBIGene:109729164	LINC02234	biolink:Gene	NCBITaxon:9606
NCBIGene:283459	GATC	biolink:Gene	NCBITaxon:9606
NCBIGene:201798	TIGD4	biolink:Gene	NCBITaxon:9606
NCBIGene:196385	DNAH10	biolink:Gene	NCBITaxon:9606
NCBIGene:104502416	FOXP1-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:56929	FEM1C	biolink:Gene	NCBITaxon:9606
NCBIGene:400799	LINC01344	biolink:Gene	NCBITaxon:9606
NCBITaxon:2820808	Lysobacter sp. K5869	biolink:OrganismTaxon	NA
NCBITaxon:469616	Fusobacterium mortiferum ATCC 9817	biolink:OrganismTaxon	NA
NCBIGene:11063	SOX30	biolink:Gene	NCBITaxon:9606
NCBIGene:6490	PMEL	biolink:Gene	NCBITaxon:9606
NCBIGene:4913	NTHL1	biolink:Gene	NCBITaxon:9606
NCBITaxon:1108595	Chromobacterium vaccinii	biolink:OrganismTaxon	NA
NCBIGene:388697	HRNR	biolink:Gene	NCBITaxon:9606
NCBIGene:57415	CEP15	biolink:Gene	NCBITaxon:9606
NCBIGene:6809	STX3	biolink:Gene	NCBITaxon:9606
NCBIGene:56311	ANKRD7	biolink:Gene	NCBITaxon:9606
NCBITaxon:6033	Encephalitozoon	biolink:OrganismTaxon	NA
NCBITaxon:334819	Fusarium verticillioides 7600	biolink:OrganismTaxon	NA
NCBIGene:56654	NPDC1	biolink:Gene	NCBITaxon:9606
NCBIGene:440519	ZNF724	biolink:Gene	NCBITaxon:9606
NCBIGene:2256	FGF11	biolink:Gene	NCBITaxon:9606
NCBIGene:219670	ENKUR	biolink:Gene	NCBITaxon:9606
NCBIGene:9877	ZC3H11A	biolink:Gene	NCBITaxon:9606
NCBIGene:54915	YTHDF1	biolink:Gene	NCBITaxon:9606
NCBIGene:10529	NEBL	biolink:Gene	NCBITaxon:9606
NCBITaxon:272942	Rhodobacter capsulatus SB 1003	biolink:OrganismTaxon	NA
NCBIGene:110806273	SLC5A4-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:126859	AXDND1	biolink:Gene	NCBITaxon:9606
NCBIGene:80069	LINC00574	biolink:Gene	NCBITaxon:9606
NCBIGene:80206	FHOD3	biolink:Gene	NCBITaxon:9606
NCBIGene:56144	PCDHA4	biolink:Gene	NCBITaxon:9606
NCBIGene:644242	LINC00622	biolink:Gene	NCBITaxon:9606
NCBIGene:123706525	LINC02972	biolink:Gene	NCBITaxon:9606
NCBIGene:54885	TBC1D8B	biolink:Gene	NCBITaxon:9606
NCBITaxon:521	Bordetella avium	biolink:OrganismTaxon	NA
NCBIGene:253559	CADM2	biolink:Gene	NCBITaxon:9606
NCBITaxon:2609666	unclassified Halomonas	biolink:OrganismTaxon	NA
NCBIGene:94025	MUC16	biolink:Gene	NCBITaxon:9606
NCBIGene:2297	FOXD1	biolink:Gene	NCBITaxon:9606
NCBIGene:30819	KCNIP2	biolink:Gene	NCBITaxon:9606
NCBIGene:5193	PEX12	biolink:Gene	NCBITaxon:9606
NCBIGene:7425	VGF	biolink:Gene	NCBITaxon:9606
NCBITaxon:212767	Mycobacterium sp. JS623	biolink:OrganismTaxon	NA
NCBIGene:147906	DACT3	biolink:Gene	NCBITaxon:9606
NCBIGene:22895	RPH3A	biolink:Gene	NCBITaxon:9606
NCBIGene:10841	FTCD	biolink:Gene	NCBITaxon:9606
NCBIGene:105370333	PCCA-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:100507032	TMCC1-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:23082	PPRC1	biolink:Gene	NCBITaxon:9606
NCBIGene:167359	NIM1K	biolink:Gene	NCBITaxon:9606
NCBIGene:64221	ROBO3	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A0A6YYJ7	TVA83_HUMAN T cell receptor alpha variable 8-3 (sprot)	biolink:Protein	NCBITaxon:9606
NCBIGene:57139	RGL3	biolink:Gene	NCBITaxon:9606
UMLS:C1004759	Rathayibacter	biolink:OrganismTaxon	NA
NCBIGene:146556	C16orf89	biolink:Gene	NCBITaxon:9606
NCBIGene:55567	DNAH3	biolink:Gene	NCBITaxon:9606
UMLS:C5509858	Streptomyces buecherae	biolink:OrganismTaxon	NA
NCBIGene:8324	FZD7	biolink:Gene	NCBITaxon:9606
NCBIGene:126003	TRAPPC5	biolink:Gene	NCBITaxon:9606
NCBIGene:101929238	CFAP20DC-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:284756	LINC02910	biolink:Gene	NCBITaxon:9606
NCBIGene:200844	CFAP20DC	biolink:Gene	NCBITaxon:9606
NCBIGene:100505746	ITGB2-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:57462	MYORG	biolink:Gene	NCBITaxon:9606
NCBIGene:6855	SYP	biolink:Gene	NCBITaxon:9606
NCBIGene:10322	SMYD5	biolink:Gene	NCBITaxon:9606
NCBITaxon:2665642	Allosaccharopolyspora coralli	biolink:OrganismTaxon	NA
UMLS:C1005771	Chaetomiaceae	biolink:OrganismTaxon	NA
NCBIGene:7288	TULP2	biolink:Gene	NCBITaxon:9606
NCBIGene:339390	CLEC4G	biolink:Gene	NCBITaxon:9606
NCBIGene:389852	SPACA5	biolink:Gene	NCBITaxon:9606
NCBIGene:117166	WFIKKN1	biolink:Gene	NCBITaxon:9606
NCBIGene:9436	NCR2	biolink:Gene	NCBITaxon:9606
NCBIGene:29094	LGALSL	biolink:Gene	NCBITaxon:9606
NCBIGene:1244	ABCC2	biolink:Gene	NCBITaxon:9606
NCBIGene:80856	LNPK	biolink:Gene	NCBITaxon:9606
NCBIGene:9937	DCLRE1A	biolink:Gene	NCBITaxon:9606
NCBIGene:83855	KLF16	biolink:Gene	NCBITaxon:9606
NCBIGene:11187	PKP3	biolink:Gene	NCBITaxon:9606
NCBIGene:10753	CAPN9	biolink:Gene	NCBITaxon:9606
NCBIGene:101927323	PPP4R1-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:1671680	Rathayibacter tanaceti	biolink:OrganismTaxon	NA
NCBIGene:388951	TSPYL6	biolink:Gene	NCBITaxon:9606
NCBIGene:106182249	LUADT1	biolink:Gene	NCBITaxon:9606
NCBIGene:130749	CPO	biolink:Gene	NCBITaxon:9606
NCBIGene:283489	CHAMP1	biolink:Gene	NCBITaxon:9606
NCBITaxon:1488	Clostridium acetobutylicum	biolink:OrganismTaxon	NA
NCBIGene:57216	VANGL2	biolink:Gene	NCBITaxon:9606
NCBIGene:105370540	LINC02290	biolink:Gene	NCBITaxon:9606
NCBIGene:152816	ODAPH	biolink:Gene	NCBITaxon:9606
NCBITaxon:2520506	Spirosoma sp. KCTC 42546	biolink:OrganismTaxon	NA
NCBIGene:100506159	LINC02470	biolink:Gene	NCBITaxon:9606
NCBIGene:26154	ABCA12	biolink:Gene	NCBITaxon:9606
HGNC:12090	TRAJ58	biolink:Gene	NA
NCBIGene:100873934	ETV5-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:264201	Candidatus Protochlamydia amoebophila UWE25	biolink:OrganismTaxon	NA
NCBIGene:641372	ACOT6	biolink:Gene	NCBITaxon:9606
NCBIGene:729359	PLIN4	biolink:Gene	NCBITaxon:9606
NCBITaxon:2049881	Streptomyces dengpaensis	biolink:OrganismTaxon	NA
NCBIGene:101669762	BLACAT1	biolink:Gene	NCBITaxon:9606
NCBIGene:100873952	SZT2-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:1090615	Nakamurella panacisegetis	biolink:OrganismTaxon	NA
NCBITaxon:2283195	Ornithinimicrobium avium	biolink:OrganismTaxon	NA
NCBITaxon:2684468	Streptomyces sp. QHH-9511	biolink:OrganismTaxon	NA
NCBIGene:6010	RHO	biolink:Gene	NCBITaxon:9606
NCBITaxon:53246	Pseudoalteromonas	biolink:OrganismTaxon	NA
NCBIGene:27179	IL36A	biolink:Gene	NCBITaxon:9606
NCBIGene:84662	GLIS2	biolink:Gene	NCBITaxon:9606
NCBIGene:125775240	LINC03046	biolink:Gene	NCBITaxon:9606
NCBIGene:414208	ZNF32-AS2	biolink:Gene	NCBITaxon:9606
NCBIGene:100130519	TMEM221	biolink:Gene	NCBITaxon:9606
NCBITaxon:33970	Melissococcus plutonius	biolink:OrganismTaxon	NA
UMLS:C5476993	Natronoglycomyces albus	biolink:OrganismTaxon	NA
NCBIGene:150297	C22orf42	biolink:Gene	NCBITaxon:9606
NCBIGene:729506	LINC02226	biolink:Gene	NCBITaxon:9606
NCBIGene:90737	PAGE5	biolink:Gene	NCBITaxon:9606
NCBIGene:3768	KCNJ12	biolink:Gene	NCBITaxon:9606
NCBIGene:84847	LINC00525	biolink:Gene	NCBITaxon:9606
NCBIGene:5651	TMPRSS15	biolink:Gene	NCBITaxon:9606
NCBIGene:285943	HOXA-AS2	biolink:Gene	NCBITaxon:9606
NCBIGene:220388	CCDC89	biolink:Gene	NCBITaxon:9606
NCBIGene:9348	NDST3	biolink:Gene	NCBITaxon:9606
NCBIGene:2561	GABRB2	biolink:Gene	NCBITaxon:9606
NCBIGene:491	ATP2B2	biolink:Gene	NCBITaxon:9606
NCBIGene:100506368	FZD4-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:101928363	EHD4-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:65268	WNK2	biolink:Gene	NCBITaxon:9606
UMLS:C5582823	Ruania zhangjianzhongii	biolink:OrganismTaxon	NA
NCBIGene:284369	SIGLECL1	biolink:Gene	NCBITaxon:9606
NCBIGene:642574	IQANK1	biolink:Gene	NCBITaxon:9606
NCBITaxon:201	Campylobacter lari	biolink:OrganismTaxon	NA
NCBIGene:9627	SNCAIP	biolink:Gene	NCBITaxon:9606
NCBIGene:147372	CCBE1	biolink:Gene	NCBITaxon:9606
NCBIGene:55355	HJURP	biolink:Gene	NCBITaxon:9606
NCBIGene:5884	RAD17	biolink:Gene	NCBITaxon:9606
NCBIGene:151827	LRRC34	biolink:Gene	NCBITaxon:9606
NCBIGene:54922	RASIP1	biolink:Gene	NCBITaxon:9606
NCBIGene:27349	MCAT	biolink:Gene	NCBITaxon:9606
NCBIGene:91860	CALML4	biolink:Gene	NCBITaxon:9606
NCBIGene:107986100	LINC02018	biolink:Gene	NCBITaxon:9606
NCBIGene:157848	NKX6-3	biolink:Gene	NCBITaxon:9606
NCBIGene:7474	WNT5A	biolink:Gene	NCBITaxon:9606
NCBIGene:84460	ZMAT1	biolink:Gene	NCBITaxon:9606
NCBIGene:128153	SPATA17	biolink:Gene	NCBITaxon:9606
NCBIGene:286103	ZNF252P-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:503693	LOH12CR2	biolink:Gene	NCBITaxon:9606
NCBIGene:28612	TRBV5-3	biolink:Gene	NCBITaxon:9606
NCBIGene:154043	CNKSR3	biolink:Gene	NCBITaxon:9606
NCBIGene:5167	ENPP1	biolink:Gene	NCBITaxon:9606
NCBIGene:9423	NTN1	biolink:Gene	NCBITaxon:9606
NCBIGene:102723165	LINC01169	biolink:Gene	NCBITaxon:9606
NCBIGene:2444	FRK	biolink:Gene	NCBITaxon:9606
NCBIGene:6341	SCO1	biolink:Gene	NCBITaxon:9606
NCBIGene:54811	ZNF562	biolink:Gene	NCBITaxon:9606
NCBITaxon:446470	Stackebrandtia nassauensis DSM 44728	biolink:OrganismTaxon	NA
NCBIGene:81875	ISG20L2	biolink:Gene	NCBITaxon:9606
NCBIGene:4168	MCF2	biolink:Gene	NCBITaxon:9606
NCBIGene:2741	GLRA1	biolink:Gene	NCBITaxon:9606
NCBIGene:728747	ANKRD20A4P	biolink:Gene	NCBITaxon:9606
NCBITaxon:123899	Bordetella trematum	biolink:OrganismTaxon	NA
NCBITaxon:2582905	Nocardioides sp. S-1144	biolink:OrganismTaxon	NA
NCBIGene:80223	RAB11FIP1	biolink:Gene	NCBITaxon:9606
NCBIGene:11273	ATXN2L	biolink:Gene	NCBITaxon:9606
NCBIGene:9924	PAN2	biolink:Gene	NCBITaxon:9606
NCBIGene:778	CACNA1F	biolink:Gene	NCBITaxon:9606
NCBIGene:4867	NPHP1	biolink:Gene	NCBITaxon:9606
NCBIGene:100505532	LINC01301	biolink:Gene	NCBITaxon:9606
NCBIGene:441009	CPEB2-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:1829	DSG2	biolink:Gene	NCBITaxon:9606
NCBITaxon:1402135	Pseudosulfitobacter pseudonitzschiae	biolink:OrganismTaxon	NA
NCBIGene:440093	H3-5	biolink:Gene	NCBITaxon:9606
NCBITaxon:1286180	Mycolicibacterium sediminis	biolink:OrganismTaxon	NA
NCBIGene:105369486	LINC02732	biolink:Gene	NCBITaxon:9606
NCBIGene:482	ATP1B2	biolink:Gene	NCBITaxon:9606
NCBIGene:23576	DDAH1	biolink:Gene	NCBITaxon:9606
NCBIGene:158135	TTLL11	biolink:Gene	NCBITaxon:9606
NCBIGene:8459	TPST2	biolink:Gene	NCBITaxon:9606
NCBIGene:2494	NR5A2	biolink:Gene	NCBITaxon:9606
NCBIGene:51364	ZMYND10	biolink:Gene	NCBITaxon:9606
NCBIGene:56906	THAP10	biolink:Gene	NCBITaxon:9606
NCBIGene:84258	SYT3	biolink:Gene	NCBITaxon:9606
UMLS:C0996329	Cryptomonas paramecium	biolink:OrganismTaxon	NA
NCBIGene:101927621	ZNF567-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:119710	IFTAP	biolink:Gene	NCBITaxon:9606
NCBIGene:22981	NINL	biolink:Gene	NCBITaxon:9606
NCBITaxon:2896848	Yinghuangia sp. ASG 101	biolink:OrganismTaxon	NA
NCBITaxon:1120755	Plasmodium cynomolgi strain B	biolink:OrganismTaxon	NA
NCBIGene:6886	TAL1	biolink:Gene	NCBITaxon:9606
NCBIGene:1775	DNASE1L2	biolink:Gene	NCBITaxon:9606
NCBIGene:79596	OBI1	biolink:Gene	NCBITaxon:9606
NCBIGene:105378916	LINC01765	biolink:Gene	NCBITaxon:9606
NCBIGene:100132116	ACTA2-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:913109	Arcobacter ellisii	biolink:OrganismTaxon	NA
NCBIGene:100286938	VPS13A-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2054	Gordonia bronchialis	biolink:OrganismTaxon	NA
NCBITaxon:930944	Yersinia enterocolitica subsp. palearctica Y11	biolink:OrganismTaxon	NA
UMLS:C5284211	Alienimonas californiensis	biolink:OrganismTaxon	NA
NCBIGene:3049	HBQ1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2728827	Catellatospora sp. IY07-71	biolink:OrganismTaxon	NA
NCBIGene:3242	HPD	biolink:Gene	NCBITaxon:9606
NCBIGene:54414	SIAE	biolink:Gene	NCBITaxon:9606
NCBIGene:143888	POGLUT3	biolink:Gene	NCBITaxon:9606
NCBIGene:85364	ZCCHC3	biolink:Gene	NCBITaxon:9606
NCBIGene:158055	C9orf163	biolink:Gene	NCBITaxon:9606
NCBIGene:100996539	ITPR1-DT	biolink:Gene	NCBITaxon:9606
NCBIGene:7730	ZNF177	biolink:Gene	NCBITaxon:9606
NCBIGene:60401	EDA2R	biolink:Gene	NCBITaxon:9606
NCBIGene:101928794	MAST4-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2203204	Streptomyces sp. WAC 01438	biolink:OrganismTaxon	NA
NCBIGene:5706	PSMC6	biolink:Gene	NCBITaxon:9606
NCBIGene:9037	SEMA5A	biolink:Gene	NCBITaxon:9606
NCBIGene:166336	PRICKLE2	biolink:Gene	NCBITaxon:9606
NCBIGene:103695435	BBOX1-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2692234	Streptomyces sp. GS7	biolink:OrganismTaxon	NA
NCBIGene:28700	TRAJ55	biolink:Gene	NCBITaxon:9606
NCBIGene:152100	CMC1	biolink:Gene	NCBITaxon:9606
NCBIGene:8629	JRK	biolink:Gene	NCBITaxon:9606
NCBITaxon:2806262	Hydrogenophaga sp. YM1	biolink:OrganismTaxon	NA
NCBITaxon:1881	Micromonospora viridifaciens	biolink:OrganismTaxon	NA
NCBIGene:254528	MEIOB	biolink:Gene	NCBITaxon:9606
NCBITaxon:1519	Clostridium tyrobutyricum	biolink:OrganismTaxon	NA
NCBIGene:1768	DNAH6	biolink:Gene	NCBITaxon:9606
NCBIGene:23120	ATP10B	biolink:Gene	NCBITaxon:9606
NCBITaxon:1297742	Myxococcus hansupus	biolink:OrganismTaxon	NA
NCBIGene:64147	KIF9	biolink:Gene	NCBITaxon:9606
NCBIGene:101927700	LINC01524	biolink:Gene	NCBITaxon:9606
NCBIGene:440686	H3-7	biolink:Gene	NCBITaxon:9606
NCBIGene:143941	TTC36	biolink:Gene	NCBITaxon:9606
NCBIGene:102724127	TP53TG3F	biolink:Gene	NCBITaxon:9606
NCBIGene:2888	GRB14	biolink:Gene	NCBITaxon:9606
NCBITaxon:2795387	Lysobacter arenosi	biolink:OrganismTaxon	NA
NCBITaxon:2045452	Nocardioides houyundeii	biolink:OrganismTaxon	NA
NCBIGene:10089	KCNK7	biolink:Gene	NCBITaxon:9606
NCBIGene:100873997	KCNQ5-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:27120	DKKL1	biolink:Gene	NCBITaxon:9606
NCBIGene:100506757	LINC00629	biolink:Gene	NCBITaxon:9606
NCBIGene:79816	TLE6	biolink:Gene	NCBITaxon:9606
NCBIGene:79258	MMEL1	biolink:Gene	NCBITaxon:9606
NCBIGene:11067	DEPP1	biolink:Gene	NCBITaxon:9606
NCBIGene:100302640	LINC00882	biolink:Gene	NCBITaxon:9606
NCBITaxon:36863	Ideonella dechloratans	biolink:OrganismTaxon	NA
HGNC:12066	TRAJ36	biolink:Gene	NA
NCBITaxon:29384	Staphylococcus kloosii	biolink:OrganismTaxon	NA
NCBIGene:333	APLP1	biolink:Gene	NCBITaxon:9606
UMLS:C5532009	Sulfidibacter corallicola	biolink:OrganismTaxon	NA
NCBIGene:100506733	FAM170B-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:2567881	Citricoccus sp. SGAir0253	biolink:OrganismTaxon	NA
NCBITaxon:2029849	Marinicauda algicola	biolink:OrganismTaxon	NA
NCBITaxon:139	Borreliella burgdorferi	biolink:OrganismTaxon	NA
NCBIGene:57115	PGLYRP4	biolink:Gene	NCBITaxon:9606
NCBIGene:386683	KRTAP12-3	biolink:Gene	NCBITaxon:9606
NCBIGene:102800447	LINC01828	biolink:Gene	NCBITaxon:9606
NCBIGene:387836	CLEC2A	biolink:Gene	NCBITaxon:9606
NCBIGene:246704	LINC00315	biolink:Gene	NCBITaxon:9606
NCBIGene:100874529	MPRIP-AS1	biolink:Gene	NCBITaxon:9606
NCBIGene:80034	CSRNP3	biolink:Gene	NCBITaxon:9606
NCBIGene:105372578	LINC02967	biolink:Gene	NCBITaxon:9606
NCBITaxon:1432061	Dehalococcoides mccartyi CG5	biolink:OrganismTaxon	NA
NCBIGene:127845	GOLT1A	biolink:Gene	NCBITaxon:9606
NCBITaxon:2745	Halomonas	biolink:OrganismTaxon	NA
NCBIGene:55765	INAVA	biolink:Gene	NCBITaxon:9606
NCBIGene:653333	FAM86B2	biolink:Gene	NCBITaxon:9606
NCBIGene:1016	CDH18	biolink:Gene	NCBITaxon:9606
NCBITaxon:2829500	Erythrobacter sp. JK5	biolink:OrganismTaxon	NA
UMLS:C0752007	Xanthobacter autotrophicus	biolink:OrganismTaxon	NA
NCBIGene:2713	GK3	biolink:Gene	NCBITaxon:9606
NCBIGene:222389	BEND7	biolink:Gene	NCBITaxon:9606
NCBITaxon:1047172	Nocardia sp. CS682	biolink:OrganismTaxon	NA
NCBITaxon:284811	Eremothecium gossypii ATCC 10895	biolink:OrganismTaxon	NA
NCBIGene:105372950	LINC02257	biolink:Gene	NCBITaxon:9606
NCBIGene:317719	KLHL10	biolink:Gene	NCBITaxon:9606
NCBIGene:2298	FOXD4	biolink:Gene	NCBITaxon:9606
NCBIGene:102723356	ZFPM2-AS1	biolink:Gene	NCBITaxon:9606
NCBITaxon:78344	Bifidobacterium pullorum subsp. gallinarum	biolink:OrganismTaxon	NA
NCBIGene:79812	MMRN2	biolink:Gene	NCBITaxon:9606
NCBIGene:6474	SHOX2	biolink:Gene	NCBITaxon:9606
NCBIGene:284080	PICART1	biolink:Gene	NCBITaxon:9606
NCBIGene:100506655	LCMT1-AS2	biolink:Gene	NCBITaxon:9606
NCBIGene:6586	SLIT3	biolink:Gene	NCBITaxon:9606
NCBITaxon:1136941	Gordonia phthalatica	biolink:OrganismTaxon	NA
NCBIGene:220082	CBY2	biolink:Gene	NCBITaxon:9606
NCBITaxon:75294	Saccharomonospora xinjiangensis	biolink:OrganismTaxon	NA
NCBITaxon:1810504	Immundisolibacter cernigliae	biolink:OrganismTaxon	NA
NCBITaxon:1896961	Amycolatopsis sp. AA4	biolink:OrganismTaxon	NA
NCBITaxon:2609252	Rathayibacter sp. VKM Ac-2759	biolink:OrganismTaxon	NA
NCBITaxon:519450	Mycoplasma anserisalpingitidis	biolink:OrganismTaxon	NA
NCBIGene:10894	LYVE1	biolink:Gene	NCBITaxon:9606
NCBIGene:339456	TMEM52	biolink:Gene	NCBITaxon:9606
NCBIGene:56165	TDRD1	biolink:Gene	NCBITaxon:9606
NCBITaxon:572544	Ilyobacter polytropus DSM 2926	biolink:OrganismTaxon	NA
NCBIGene:7367	UGT2B17	biolink:Gene	NCBITaxon:9606
NCBIGene:4804	NGFR	biolink:Gene	NCBITaxon:9606
NCBIGene:671	BPI	biolink:Gene	NCBITaxon:9606
NCBIGene:121340	SP7	biolink:Gene	NCBITaxon:9606
NCBIGene:105370439	LINC02313	biolink:Gene	NCBITaxon:9606
NCBIGene:146225	CMTM2	biolink:Gene	NCBITaxon:9606
NCBIGene:284577	LEMD1-DT	biolink:Gene	NCBITaxon:9606
